#1 Hawaiian Barbecue,Las Vegas,NV,40,3.500000,Restaurants; Hawaiian; Seafood; Barbeque
#1 Sushi,Phoenix,AZ,64,4.000000,Asian Fusion; Restaurants; Japanese; Sushi Bars
A Slice of Bella,Phoenix,AZ,8,3.500000,Pizza; Restaurants; Food
A Taste Of Carolina,Charlotte,NC,36,3.500000,American (Traditional); Restaurants
A Taste of Philly,Charlotte,NC,4,3.000000,Restaurants; Food; Cheesesteaks
A Taste of Quebec,Calgary,AB,6,4.500000,French; Bakeries; Delis; Food; Farmers Market; Restaurants
A Taste of Saigon Restaurant,Calgary,AB,32,3.000000,Vietnamese; Restaurants
A Taste of Silk BBQ,Phoenix,AZ,4,5.000000,Barbeque; Restaurants
A Tasty Affair,Cleveland,OH,4,5.000000,Restaurants; Food; Bakeries; Breakfast & Brunch
A Thyme For All Seasons,Las Vegas,NV,53,4.000000,Caterers; Event Planning & Services; Restaurants; Cafes
A Touch of Ginger,Calgary,AB,3,3.500000,Restaurants; Thai; Vietnamese
A Touch of Ginger Delight,Calgary,AB,5,3.000000,Event Planning & Services; Vietnamese; Caterers; Restaurants
A Touch of Italy,Cleveland,OH,23,2.500000,Italian; Pizza; Restaurants
A Wedding Chapel,Las Vegas,NV,38,2.500000,Event Planning & Services; Wedding Chapels; Restaurants; Pizza
A Wish Cake & Cafe,Calgary,AB,17,3.000000,Cafes; Restaurants; Patisserie/Cake Shop; Desserts; Sushi Bars; Juice Bars & Smoothies; Bakeries; Food
A Worthy Dog,Charlotte,NC,4,4.000000,Food Trucks; Food Stands; Restaurants; Food; Hot Dogs
A Xiang,Toronto,ON,23,3.500000,Soup; Chinese; Restaurants
A&K Shawarma,Calgary,AB,3,5.000000,Mediterranean; Restaurants
A&P Chinese Food Express,Calgary,AB,3,4.500000,Chinese; Pizza; Restaurants
A&W All American Food,Las Vegas,NV,17,2.000000,Food; American (Traditional); Restaurants
A&W All-American Food,Las Vegas,NV,8,3.500000,American (Traditional); Restaurants
A&W Restaurants,Las Vegas,NV,4,2.000000,American (Traditional); Fast Food; Restaurants; Diners; Burgers
A'propos Cafe,Montreal,QC,4,4.000000,Restaurants; Cafes
A+ Sushi & Bibim,Toronto,ON,44,4.000000,Restaurants; Korean; Sushi Bars; Japanese
A-Game Cafe,Toronto,ON,84,4.500000,Video Game Stores; Hobby Shops; Sandwiches; Cafes; Shopping; Books; Mags; Music & Video; Tabletop Games; Restaurants; Arts & Entertainment
A-OK Foods,Toronto,ON,27,3.500000,Restaurants; Japanese; Asian Fusion
A-One Catering,Mississauga,ON,22,4.000000,Restaurants; Indian; Caterers; Event Planning & Services
A-Town Grill & Eatery,Phoenix,AZ,9,2.500000,Bars; Sports Bars; Nightlife; Restaurants; American (Traditional)
A.J. Rocco's,Cleveland,OH,38,4.500000,Food; Pubs; Restaurants; Coffee & Tea; Bars; Nightlife
A.Y.C.E. Buffet,Las Vegas,NV,456,4.000000,Buffets; Restaurants
A18,Las Vegas,NV,10,4.500000,Sushi Bars; Nightlife; Karaoke; Izakaya; Restaurants; Asian Fusion; Japanese; Korean
A18 I Love Crab & Karaoke,Las Vegas,NV,142,4.000000,Korean; Karaoke; Izakaya; Japanese; Restaurants; Seafood; Sushi Bars; Bars; Nightlife; Asian Fusion; Tapas/Small Plates; Cajun/Creole
A3 Napoli,Toronto,ON,29,4.000000,Restaurants; Pizza; Italian
AA Hawaiian Bbq,Las Vegas,NV,7,2.500000,Barbeque; Restaurants; Hawaiian
AAA Bar,Toronto,ON,115,3.500000,Barbeque; Nightlife; Restaurants; Bars; Pubs
AAA Bar & Restaurant Supply,Las Vegas,NV,17,3.000000,Restaurants; Appliances; Shopping; Wholesale Stores; Food; Office Equipment; Home & Garden; Discount Store
AAA Donair & Jamaican Cuisine,Calgary,AB,4,3.500000,Specialty Food; Imported Food; Food; Restaurants; Ethnic Food; Soul Food
AAamazing Salad,Toronto,ON,27,4.500000,Soup; Salad; Restaurants; Fast Food; Vegetarian; Sandwiches; Noodles
Aanch Modernist Indian Cuisine,Toronto,ON,74,4.500000,Indian; Restaurants
Ab King Pizza,Calgary,AB,8,4.000000,Restaurants; Pizza
Abacus Inn Chinese Restaurant,Phoenix,AZ,137,3.500000,Cantonese; Hotels; Vegetarian; Hotels & Travel; Restaurants; Chinese; Event Planning & Services; Caterers; Chicken Wings; Soup; Noodles
Abay Ethiopian Cuisine,Pittsburgh,PA,120,4.000000,Ethiopian; Vegetarian; Restaurants; Vegan
ABBIOCCO,Toronto,ON,5,2.500000,Desserts; Wine Bars; Italian; French; Bars; Cocktail Bars; Food; Restaurants; Seafood; Nightlife
Abby's Grill-Cafe,Phoenix,AZ,7,3.000000,Breakfast & Brunch; American (Traditional); Diners; Restaurants
ABC Bakery & Cafe,Calgary,AB,5,3.000000,Cafes; Chinese; Bakeries; Food; Restaurants
ABC Country Restaurant,Calgary,AB,3,3.500000,Shopping; Breakfast & Brunch; Restaurants; Shopping Centers
ABC Euro Delicatessen,Toronto,ON,6,4.000000,Delicatessen; Food; Delis; Restaurants; Grocery; Ethnic Grocery; Sandwiches
ABC Taxi Company,Cleveland,OH,18,1.500000,Restaurants; Hotels & Travel; American (Traditional); Transportation; Health & Medical; Airport Shuttles; Taxis; Doctors
ABC the Tavern,Cleveland,OH,63,3.500000,Food; Restaurants; Beer; Wine & Spirits; Event Planning & Services; Nightlife; Caterers; Bars; American (Traditional)
Abc the Tavern,Cleveland,OH,117,4.000000,Nightlife; American (New); Bars; Dive Bars; American (Traditional); Restaurants
Abe & Mary's,Montreal,QC,10,3.000000,Women's Clothing; Restaurants; Fashion; Cafes; Shopping
Abe's of Scottsdale Deli Restaurant,Scottsdale,AZ,71,3.500000,Delis; Sports Bars; Bars; Restaurants; Nightlife; Beer; Wine & Spirits; Food
Aberdeen Delicatessen,Toronto,ON,31,2.000000,Desserts; Restaurants; Food; Chinese
Abokichi,Toronto,ON,8,4.000000,Sandwiches; Japanese; Restaurants; Soup; Event Planning & Services; Caterers
Above the Crust,Las Vegas,NV,267,4.000000,Salad; Pizza; Restaurants; Chicken Wings
Abreuvoir Bar & Terrasse,Montreal,QC,19,3.500000,Lounges; Pubs; Comedy Clubs; Dance Clubs; Bars; Restaurants; Nightlife
Abruzzi's,Pittsburgh,PA,3,4.500000,Restaurants; Italian
Abruzzo,Montreal,QC,3,3.500000,Restaurants; Canadian (New); Italian
Abruzzo Ristorante,Calgary,AB,22,3.500000,Italian; Restaurants
Absolute Bakery & Cafe,Toronto,ON,5,4.500000,Food; Restaurants; Bakeries; Cafes
Absolute Cafe,Toronto,ON,6,4.500000,Restaurants; Bakeries; Coffee & Tea; Food
Absolute Restaurant & Cafe,Toronto,ON,14,4.000000,Modern European; Restaurants
Abuela's Tacos,Las Vegas,NV,326,4.500000,Mexican; Food; Restaurants
Abugida Ethiopian Cafe & Restaurant,Charlotte,NC,98,5.000000,Ethiopian; Restaurants
ABX American Burger Works,Las Vegas,NV,54,3.500000,Burgers; Restaurants
Abyssinia,Toronto,ON,9,4.000000,Restaurants; Ethiopian
Abyssinia Ethiopian Restaurant,Toronto,ON,16,4.500000,Ethiopian; Restaurants; Vegan
Abyssinia Restaurant,Calgary,AB,11,4.500000,Restaurants; Ethiopian; African
Abyssinia Restaurant and Cafe,Phoenix,AZ,161,4.500000,Food; African; Coffee & Tea; Restaurants; Ethiopian
Acacia Cafe,Phoenix,AZ,218,4.000000,Sandwiches; Breakfast & Brunch; Food; Coffee & Tea; Restaurants
Acacia Fine Foods,Mississauga,ON,37,3.000000,Restaurants; Middle Eastern; Lebanese; Halal; Mediterranean
Academy Tavern,Cleveland,OH,62,4.000000,Pubs; Bars; Nightlife; American (Traditional); Restaurants
Acadia Restaurant,Toronto,ON,40,3.500000,Nightlife; Restaurants; American (New); Bars; Canadian (New)
Acajou Br,Montreal,QC,48,4.000000,Food; Tapas Bars; Specialty Food; Breakfast & Brunch; Juice Bars & Smoothies; Restaurants; Ethnic Food; Tapas/Small Plates; Brazilian
Acappella,Cleveland,OH,3,2.500000,Restaurants
Acapulco Mexican Grill,Phoenix,AZ,6,3.000000,Restaurants; Mexican
Accent Restaurant,Cleveland,OH,22,3.000000,Restaurants; Japanese; Asian Fusion
Accords,Montreal,QC,56,4.500000,Wine Bars; Restaurants; Bars; Nightlife; French
Accords Le Bistro,Montreal,QC,24,4.500000,Restaurants; French
Ace & Ale Tap House,Toronto,ON,15,3.500000,Bars; Food; Restaurants; Hungarian; Pubs; Beer; Wine & Spirits; Nightlife
Ace Bar,Montreal,QC,6,2.500000,Delis; Bars; Pubs; Comfort Food; Cocktail Bars; Nightlife; Restaurants; Sandwiches; Burgers; Venues & Event Spaces; Event Planning & Services; Dance Clubs
Ace Coffee & Diner,Calgary,AB,26,3.000000,Food; Restaurants; Breakfast & Brunch; Coffee & Tea
ACE Hotel Pittsburgh,Pittsburgh,PA,80,4.000000,Hotels & Travel; Restaurants; Nightlife; Bars; American (Traditional); Hotels; Food; Cocktail Bars; American (New); Event Planning & Services; Coffee & Tea; Venues & Event Spaces
Ace Of Steaks,Las Vegas,NV,50,4.500000,Restaurants; Steakhouses; Persian/Iranian; Kosher
Ace's Place Bar Grill Hub,Toronto,ON,24,3.500000,Canadian (New); Bars; Nightlife; Food; Sports Bars; Beer; Wine & Spirits; Restaurants
Aces,Las Vegas,NV,6,2.000000,Food Stands; Restaurants
Aces & Ales,Las Vegas,NV,450,4.000000,Bars; Sports Bars; American (New); Nightlife; Pubs; American (Traditional); Restaurants
Ackee Tree,Toronto,ON,16,3.000000,Restaurants; Caribbean
Ackee Tree Dynamite Jamaican Jerk,Toronto,ON,9,4.500000,Caribbean; Restaurants
Acme Bar & Grill,Scottsdale,AZ,10,2.000000,Bars; Restaurants; Nightlife
Acorn Pittsburgh,Pittsburgh,PA,71,4.500000,American (New); Restaurants
Acqua Dolce,Toronto,ON,6,3.500000,Food; Event Planning & Services; Italian; Pizza; Seafood; Restaurants
Acquolina Ristorante,Toronto,ON,12,3.000000,Restaurants; Italian
Acropolis Ouzerie,Montreal,QC,23,3.500000,Greek; Restaurants
Across The Pond,Phoenix,AZ,6,4.500000,Cocktail Bars; Restaurants; Bars; Sushi Bars; Nightlife
Actinolite Restaurant,Toronto,ON,69,4.000000,Canadian (New); Restaurants; American (New)
Acua,Scottsdale,AZ,5,3.500000,American (New); Restaurants
Ad Hoc,Montreal,QC,5,4.000000,Seafood; Restaurants; Fish & Chips; Gluten-Free
Ad's Buffalo Wings & Pizza,Montreal,QC,3,3.500000,Chicken Wings; Pizza; Active Life; Restaurants; Aquariums
Adam's Halal Pub,Toronto,ON,10,3.500000,Burgers; Chicken Wings; Fast Food; Restaurants
Adam's Place,Cleveland,OH,14,4.000000,Restaurants; Sandwiches; Burgers; American (Traditional)
Adam's Ribs,Las Vegas,NV,3,1.500000,Restaurants; Barbeque
Adamary's Restaurante y Pupuseria,Charlotte,NC,3,4.500000,Mexican; Restaurants
Adamo,Montreal,QC,50,4.000000,Restaurants; Pizza
Adams 7th Street Market,Charlotte,NC,27,4.000000,Delis; Restaurants; Caterers; Sandwiches; Breakfast & Brunch; Event Planning & Services; Burgers
Adams Burger Bar,Toronto,ON,12,3.500000,Bars; Burgers; Sports Bars; Restaurants; Nightlife
Adamson Barbecue,Toronto,ON,194,4.500000,Barbeque; Restaurants
Adana Shawarma & Grill,Calgary,AB,9,4.000000,Restaurants; Falafel; Turkish; Mediterranean
Adaptive Force Performing Arts,Scottsdale,AZ,13,4.000000,Active Life; Dance Studios; Pizza; Performing Arts; Fitness & Instruction; Restaurants; Arts & Entertainment
Adar Kosher Pizza,Las Vegas,NV,18,2.000000,Delis; Kosher; Pizza; Restaurants
Adda Coffee & Tea House,Pittsburgh,PA,92,4.500000,Tea Rooms; Restaurants; Coffee & Tea; Vegan; Food
Addiction Restaurant,Las Vegas,NV,62,3.000000,American (New); Tapas/Small Plates; Breakfast & Brunch; Restaurants; American (Traditional); Event Planning & Services; Venues & Event Spaces
Addies,Montreal,QC,29,3.500000,Restaurants; Nightlife; Bars; Comfort Food
Addis Ababa Restaurant,Toronto,ON,29,3.500000,Ethiopian; Restaurants
Addy's Restaurant,Cleveland,OH,31,3.500000,Restaurants; Diners
Adega,Cleveland,OH,172,4.000000,Hotels; Event Planning & Services; Mediterranean; Nightlife; Bars; Hotels & Travel; Food; Lounges; Beer; Wine & Spirits; Greek; Breakfast & Brunch; Restaurants
Adega Restaurante,Toronto,ON,132,4.000000,Restaurants; Portuguese; Spanish
Adela's Italian,Phoenix,AZ,299,4.500000,Italian; Restaurants; Salad
Adelaide Street Pub,Toronto,ON,23,3.000000,Restaurants; Gastropubs
Adi's Active Nutrition,Las Vegas,NV,40,4.000000,Specialty Food; Restaurants; Gluten-Free; Health Markets; Coffee & Tea; Breakfast & Brunch; Food; Cafes
Adisil,Charlotte,NC,38,2.500000,Food; Coffee & Tea; Indian; Fast Food; Restaurants; Specialty Food; Ethnic Food
Adobo Cafe,Mississauga,ON,9,4.500000,Restaurants; Cafes; Food; Sandwiches; Breakfast & Brunch
Adobo Dragon,Phoenix,AZ,102,4.000000,Food; Restaurants; Specialty Food; Asian Fusion; Latin American; Ethnic Food; Mexican; Seafood
Adobo Experience,Calgary,AB,7,4.000000,Local Flavor; Restaurants; Filipino
Adolfo's Restaurant,Pittsburgh,PA,48,4.000000,Restaurants; Venezuelan; Italian; Latin American; Breakfast & Brunch
Adrian's Pizza,Pittsburgh,PA,9,3.500000,Restaurants; Pizza
Aeoshi Cafe,Cleveland,OH,9,4.000000,Restaurants; Sushi Bars
AF1 Caribbean Canteen,Toronto,ON,37,2.000000,Restaurants; Caribbean
Afamia Mediterranean Grille,Pittsburgh,PA,30,4.000000,Restaurants; Mediterranean
Afandi Restaurant and Market,Las Vegas,NV,68,4.000000,Grocery; Food; Middle Eastern; Restaurants
AFC Ajuker Canada,Toronto,ON,9,3.500000,Chicken Wings; Restaurants; Korean
Affy's Premium Grill,Mississauga,ON,67,2.500000,Restaurants; Steakhouses; Canadian (New); Halal
Afghan Chatkhara Restaurant,Calgary,AB,7,3.500000,Restaurants; Afghan; Pakistani; Indian
Afghan Kabob Cuisine,Calgary,AB,5,3.500000,Restaurants; Afghan
Afghan Kabob Restaurant & Bakery,Las Vegas,NV,13,4.000000,Restaurants; Caterers; Bakeries; Event Planning & Services; Halal; Buffets; Afghan; Middle Eastern; Food; Mediterranean
Afghan Kebob Cuisine,Mississauga,ON,22,4.000000,Afghan; Restaurants
Afghan King Kebab,Montreal,QC,3,4.500000,Restaurants; Afghan; Halal
Afghan Kitchen,Mississauga,ON,9,5.000000,Afghan; Asian Fusion; Ethnic Food; Restaurants; Food; Specialty Food
Afghan Village Restaurant,Toronto,ON,5,3.000000,Afghan; Restaurants
African Delight Cafe and Restaurant,Toronto,ON,4,4.000000,Restaurants; African
African Palace,Toronto,ON,87,4.000000,Restaurants; Ethiopian; African
Africana Bbq Curries Drinks,Calgary,AB,9,3.500000,Indian; Restaurants; African; Vegetarian; Pakistani
Africana Eatery & Cheers Pub,Calgary,AB,5,2.500000,Pubs; Sports Bars; Restaurants; African; Bars; Food; Delicatessen; Nightlife
Aft Kitchen & Bar,Toronto,ON,144,4.000000,Pubs; Bars; Restaurants; Barbeque; American (New); American (Traditional); Nightlife
After Rain,Mississauga,ON,19,3.000000,Japanese; Korean; Restaurants; Thai
Against the Grain,Toronto,ON,224,3.000000,Bars; Restaurants; Cocktail Bars; Canadian (New); Nightlife; American (New)
Against the Grain Urban Tavern,Toronto,ON,90,3.000000,Restaurants; Canadian (New)
Agave,Montreal,QC,14,3.000000,Mexican; Restaurants
Agave Southwest Bar and Grill,Scottsdale,AZ,16,3.500000,American (New); Restaurants
Agave Y Aguacate,Toronto,ON,26,4.000000,Food; Restaurants; Mexican; Specialty Food; Local Flavor; Ethnic Food
Aggie's Ice Cream & Grill,Charlotte,NC,13,3.500000,Diners; Restaurants
Agio,Toronto,ON,150,4.500000,Restaurants; Food; Italian
Aglio e Olio,Calgary,AB,3,2.500000,Italian; Food; Food Trucks; Restaurants
Ago,Las Vegas,NV,55,3.500000,Italian; Restaurants
AGO Bistro,Toronto,ON,95,3.500000,Restaurants; American (New); Canadian (New)
Agora,Toronto,ON,4,4.500000,Greek; Restaurants
Agora Cafe,Toronto,ON,11,3.500000,Sandwiches; Food; Restaurants; Coffee & Tea; Mediterranean
Agrikol,Montreal,QC,112,4.000000,Caribbean; Restaurants; Haitian; Cocktail Bars; Nightlife; Bars
Agua El Manantial,Las Vegas,NV,10,4.500000,Restaurants; Shaved Ice; Mexican; Food; Juice Bars & Smoothies; Ice Cream & Frozen Yogurt
Ah Sin,Las Vegas,NV,84,1.500000,Japanese; Restaurants
Ah So,Las Vegas,NV,7,3.500000,Restaurants; Chinese; Fast Food
AH-SAH-EE Cafe,Las Vegas,NV,4,5.000000,Vegan; Restaurants
Ahi Mahi Fish Grill,Scottsdale,AZ,71,4.000000,Seafood; Restaurants
Ahipoki,Phoenix,AZ,42,4.000000,Food; Restaurants; Poke; Hawaiian; Seafood
Ahipoki - Phoenix,Phoenix,AZ,92,4.000000,Sushi Bars; Poke; Seafood; Food; Restaurants; Hawaiian
Ahipoki Bowl,Scottsdale,AZ,611,4.000000,Sushi Bars; Restaurants; Desserts; Poke; Soup; Seafood; Food; Hawaiian
AHS Group,Las Vegas,NV,4,2.000000,Appliances & Repair; Appliances; Shopping; Professional Services; Restaurant Supplies; Home & Garden; Wholesalers; Local Services; Kitchen & Bath
Ahwatukee Country Club,Phoenix,AZ,28,2.500000,Golf Equipment; Restaurants; Active Life; Arts & Entertainment; Sporting Goods; Shopping; Country Clubs; Golf; Social Clubs
Ahzimae Zipbap,Toronto,ON,12,4.000000,Korean; Restaurants
Ai Dumplings,Montreal,QC,5,4.000000,Dim Sum; Restaurants; Chinese
Aida's Mediterranean Bistro,Calgary,AB,65,4.000000,Mediterranean; Middle Eastern; Restaurants; Event Planning & Services; Caterers; Greek
Aielli Ristorante,Mississauga,ON,20,3.500000,Italian; Restaurants
Aiello's,Phoenix,AZ,114,4.000000,Italian; Restaurants
Aiello's East Coast Italian,Phoenix,AZ,181,4.000000,Italian; Restaurants
Aiello's Pizza,Pittsburgh,PA,208,4.000000,Italian; Pizza; Bars; Beer Bar; Nightlife; Restaurants
Aiko Sushi,Montreal,QC,12,3.000000,Sushi Bars; Restaurants
Aioli Bistro,Toronto,ON,19,4.500000,Wine Bars; French; Bars; Nightlife; Restaurants
Aioli Gourmet Burgers,Phoenix,AZ,220,4.000000,Event Planning & Services; Caterers; Salad; Restaurants; Burgers
Aioli Gourmet Burgers and Catering Food Truck,Phoenix,AZ,122,4.500000,Restaurants; Food Trucks; Burgers; Food
Aioli Kitchen Bar,Calgary,AB,11,3.500000,Greek; Tapas/Small Plates; Modern European; Restaurants; Mediterranean
Air Canada Club,Toronto,ON,4,3.500000,Diners; Restaurants
Airport Bukhara,Mississauga,ON,24,3.000000,Restaurants; Buffets; Indian
Airport Gate Cafe & Grill,Toronto,ON,15,3.500000,Restaurants; American (Traditional); Breakfast & Brunch; Diners
Airport Gate Steak and Grill,Mississauga,ON,6,3.500000,Restaurants; Middle Eastern; Steakhouses; Breakfast & Brunch
Airport Grill,Mississauga,ON,4,2.500000,Restaurants
Aish Tanoor,Toronto,ON,24,4.500000,Kosher; Middle Eastern; Restaurants
Aishiteru Asian Bistro,Phoenix,AZ,82,4.500000,Asian Fusion; Restaurants; Soup; Breakfast & Brunch
Aix Cuisine du Terroir,Montreal,QC,14,3.500000,French; Restaurants
Aix en Provence,Charlotte,NC,51,4.500000,Restaurants; Italian; Spanish; Mediterranean; French
AJ's Burger & Peruvian Chicken,Pittsburgh,PA,23,3.500000,Restaurants; Burgers; Food; Peruvian
Aj's Fine Foods,Scottsdale,AZ,129,4.000000,Farmers Market; Seafood Markets; Coffee & Tea; Flowers & Gifts; Bagels; Restaurants; Shopping; Florists; Health Markets; Beer; Wine & Spirits; Grocery; Specialty Food; Barbeque; Bakeries; Food
AJ's Inca Peruvian Restaurant,Pittsburgh,PA,10,3.500000,Peruvian; Restaurants
AJ's Mongolian BBQ,Phoenix,AZ,53,3.000000,Mongolian; Barbeque; Restaurants; Chinese
AJ's Steakhouse,Las Vegas,NV,13,3.500000,Steakhouses; Restaurants
Aja Sushi Place,Calgary,AB,3,3.000000,Food; Japanese; Sushi Bars; Food Delivery Services; Restaurants
Ajbani Moroccan Cuisine,Charlotte,NC,63,4.000000,Mediterranean; Restaurants; Middle Eastern; Halal; Moroccan
Aji Ichiban,Calgary,AB,4,3.500000,Restaurants; Sushi Bars
Aji Picante,Pittsburgh,PA,37,3.500000,Latin American; Restaurants
Aji Sai,Toronto,ON,99,2.500000,Sushi Bars; Chinese; Japanese; Restaurants
Aji Sai Japanese Restaurant,Toronto,ON,268,3.000000,Japanese; Restaurants; Buffets; Food
Aji Sai Plus Resto Lounge,Toronto,ON,88,2.000000,Lounges; Tapas Bars; Nightlife; Bars; Arts & Entertainment; Sushi Bars; Restaurants; Japanese
Aji Spa,Phoenix,AZ,85,4.500000,Restaurants; Beauty & Spas; Day Spas; Hotels & Travel; Cosmetics & Beauty Supply; Event Planning & Services; Local Services; Hotels; Shopping
Aji Sushi,Toronto,ON,40,3.000000,Restaurants; Food; Specialty Food; Sushi Bars; Japanese
Ajia Comptoir Asiatique,Montreal,QC,3,1.500000,Restaurants; Asian Fusion
Ajimi Sushi,Toronto,ON,13,3.000000,Sushi Bars; Restaurants
Ajisai Japanese Cuisine,Calgary,AB,8,3.500000,Restaurants; Japanese
Ajo Al's,Scottsdale,AZ,203,3.500000,Restaurants; Tex-Mex; Mexican; Latin American; Tacos; Cocktail Bars; Pizza; Bars; Nightlife
Ajo Al's Mexican Cafe,Scottsdale,AZ,129,4.000000,Latin American; Pizza; Tex-Mex; Bars; Tacos; Nightlife; Cocktail Bars; Restaurants; Breakfast & Brunch; Salad; Mexican; Desserts; Food
Ajs burger Peruvian restaurant,Pittsburgh,PA,24,3.500000,Peruvian; Restaurants
Ajuker Chicken,Toronto,ON,22,3.000000,Asian Fusion; Chicken Wings; Restaurants; Korean
Aka,Toronto,ON,45,3.000000,Asian Fusion; Japanese; Restaurants
AKA Wine Bar,Calgary,AB,10,3.500000,Bars; Nightlife; Restaurants; Wine Bars
AKA-ONI Izakaya,Toronto,ON,180,4.000000,Barbeque; Asian Fusion; Sushi Bars; Tapas/Small Plates; Restaurants; Japanese
Akahana Asian Bistro,Charlotte,NC,247,3.500000,Asian Fusion; Restaurants; Vietnamese; Sushi Bars
Akai Sushi,Toronto,ON,74,4.000000,Japanese; Restaurants; Sushi Bars
Akaihana Sushi & Grill,Phoenix,AZ,374,4.000000,Sushi Bars; Japanese; Restaurants
Akashiro,Toronto,ON,58,2.000000,Japanese; Restaurants; Cafes
Akco Lounge,Toronto,ON,22,3.000000,Korean; Japanese; Restaurants
Aki Da Japanese Seafood House,Toronto,ON,22,2.500000,Restaurants; Japanese; Seafood
Akiko Sushi,Montreal,QC,10,4.000000,Sushi Bars; Restaurants
Akira Back,Toronto,ON,72,4.000000,Restaurants; Asian Fusion; Korean; Japanese
Akira Sushi,Toronto,ON,10,2.000000,Sushi Bars; Restaurants; Japanese
Akita,Montreal,QC,7,4.500000,Restaurants; Sushi Bars; Japanese
Akko Cake House,Mississauga,ON,23,4.000000,Restaurants; Food; Bakeries; Chinese
